object_id,registration_no,collection,recovery_method,locality,municipality,state_department,country,period,context_id,context_no,context_type,sample_id_object,date_BP_object,date_error_object,sample_id_context,date_BP_context,date_error_context,object_function,representation,representation_gender,forming_method,composite_id,individual_ids,composite_type,no_components,weight,composite_weight,area_of_analysis,method,copper_in_FA,cu,cu_precision,ag,ag_precision,au,au_precision,pt,pt_precision,references
2760,O29003,Museo del Oro,Non-archaeological (municipality known),Vda. El Zaque,Aquitania,Boyacá,Colombia,Muisca,159,O29003-O29005,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,21.5,NA,NA,pXRF,NA,19.6,1,26.5,1,53.5,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2761,O29004,Museo del Oro,Non-archaeological (municipality known),Vda. El Zaque,Aquitania,Boyacá,Colombia,Muisca,159,O29003-O29005,NA,NA,NA,NA,NA,NA,NA,Nose adornment,NA,NA,Hammered,NA,NA,NA,NA,10.7,NA,NA,pXRF,NA,56.5,1,6,1,37,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2762,O29005,Museo del Oro,Non-archaeological (municipality known),Vda. El Zaque,Aquitania,Boyacá,Colombia,Muisca,159,O29003-O29005,NA,NA,NA,NA,NA,NA,NA,Nose adornment,NA,NA,Hammered,NA,NA,NA,NA,6.6,NA,NA,pXRF,NA,NA,tr,13.6,1,86.4,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2773,O08307,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Pendant,NA,NA,Lost-wax cast,NA,NA,NA,NA,16.4,NA,NA,pXRF,NA,6.5,1,15.4,1,78.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2774,O08308-a,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Pendant,Fish,NA,Lost-wax cast,143,"2774, 2775, 2776, 2777",Necklace,6,NA,15.55,NA,pXRF,NA,25.6,1,13.5,1,60.8,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2775,O08308-b,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,Fish,NA,Lost-wax cast,143,"2774, 2775, 2776, 2777",Necklace,6,NA,15.55,NA,pXRF,NA,11.9,1,14.6,1,73.3,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2776,O08308-c,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,Fish,NA,Lost-wax cast,143,"2774, 2775, 2776, 2777",Necklace,6,NA,15.55,NA,pXRF,NA,9.6,1,13.8,1,76.4,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2777,O08308-d,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,Fish,NA,Lost-wax cast,143,"2774, 2775, 2776, 2777",Necklace,6,NA,15.55,NA,pXRF,NA,11.9,1,14.9,1,73.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2778,O08311,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Pendant,NA,NA,Hammered,NA,NA,NA,NA,1.55,NA,NA,pXRF,NA,9.7,1,14.3,1,76,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2779,O08312,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Votive figure,Bell-shaped,NA,Lost-wax cast,NA,NA,NA,NA,5.15,NA,NA,pXRF,NA,6.9,1,14.4,1,78.5,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2780,O08315-a,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,49.1,1,8.6,1,41.3,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2781,O08315-b,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,24.9,1,10.1,1,64.9,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2782,O08315-c,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,9.3,1,10.7,1,80,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2783,O08315-d,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,17.1,1,13.5,1,69.4,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2784,O08315-e,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,21.1,1,12.5,1,66.2,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2785,O08315-f,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,16.3,1,12.5,1,71.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2786,O08315-g,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,Bulk,pXRF,NA,20.5,1,10.8,1,68.6,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2787,O08315-h,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,15.6,1,12.7,1,71.6,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2788,O08315-i,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,17.5,1,13.8,1,68.7,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2789,O08485,Museo del Oro,Non-archaeological (locality known),Rodamontal,Cogua,Cundinamarca,Colombia,Muisca,145,O08456-O08491,Open site,NA,NA,NA,NA,NA,NA,Nose adornment,N-shaped,NA,Hammered,NA,NA,NA,NA,40.6,NA,NA,pXRF,NA,0.9,1,19.2,1,79.7,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2790,O08486,Museo del Oro,Non-archaeological (locality known),Rodamontal,Cogua,Cundinamarca,Colombia,Muisca,145,O08456-O08491,Open site,NA,NA,NA,NA,NA,NA,Nose adornment,N-shaped,NA,Hammered,NA,NA,NA,NA,66.75,NA,NA,pXRF,NA,0.5,1,15.3,1,83.9,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2791,O08487,Museo del Oro,Non-archaeological (locality known),Rodamontal,Cogua,Cundinamarca,Colombia,Muisca,145,O08456-O08491,Open site,NA,NA,NA,NA,NA,NA,Nose adornment,N-shaped,NA,Hammered,NA,NA,NA,NA,24.15,NA,NA,pXRF,NA,0.6,1,15.9,1,83.3,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2792,O08488,Museo del Oro,Non-archaeological (locality known),Rodamontal,Cogua,Cundinamarca,Colombia,Muisca,145,O08456-O08491,Open site,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Hammered,NA,NA,NA,NA,2.55,NA,NA,pXRF,NA,5.3,1,15.8,1,78.8,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2805,O32713,Museo del Oro,Non-archaeological (municipality known),"Siecha, río Tominé",Guasca,Cundinamarca,Colombia,Muisca,147,O32713-O32714,Open site,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,21.2,NA,NA,pXRF,NA,17.2,1,14.7,1,67.9,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2806,O32714,Museo del Oro,Non-archaeological (municipality known),"Siecha, río Tominé",Guasca,Cundinamarca,Colombia,Muisca,147,O32713-O32714,Open site,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,9.4,NA,NA,pXRF,NA,19.3,1,15.1,1,65.4,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2807,O08714,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,148,O08714-O08754,NA,NA,NA,NA,NA,NA,NA,Breastplate,NA,NA,Lost-wax cast,NA,NA,NA,NA,19.7,NA,NA,pXRF,NA,48.3,1,8.1,1,42.9,1,0.1,1,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2808,O08715,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,148,O08714-O08754,NA,NA,NA,NA,NA,NA,NA,Pendant,NA,NA,Hammered,NA,NA,NA,NA,20.25,NA,NA,pXRF,NA,15.9,1,14.2,1,69.9,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2809,O08784-a,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,145,"2809, 2810, 2811",Necklace,40,NA,14.8,NA,pXRF,NA,2.4,1,13.1,1,84.3,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2810,O08784-b,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,145,"2809, 2810, 2811",Necklace,40,NA,14.8,NA,pXRF,NA,2.2,1,13.4,1,84.3,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2811,O08784-c,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,145,"2809, 2810, 2811",Necklace,40,NA,14.8,NA,pXRF,NA,1.9,1,13.5,1,84.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2812,O08781-a,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,146,"2812, 2813, 2814",Necklace,21,NA,2.7,NA,pXRF,NA,15.8,1,15.3,1,68.8,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2813,O08781-b,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,146,"2812, 2813, 2814",Necklace,21,NA,2.7,NA,pXRF,NA,12.9,1,15.6,1,71.4,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2814,O08781-c,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,146,"2812, 2813, 2814",Necklace,21,NA,2.7,NA,pXRF,NA,12.9,1,15.9,1,71,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2815,O08782-a,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,147,"2815, 2816, 2817, 2818, 2819, 2820",Necklace,53,NA,10.9,NA,pXRF,NA,4.1,1,14.7,1,81,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2816,O08782-b,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,147,"2815, 2816, 2817, 2818, 2819, 2820",Necklace,53,NA,10.9,NA,pXRF,NA,3.6,1,14.4,1,81.7,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2817,O08782-c,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,147,"2815, 2816, 2817, 2818, 2819, 2820",Necklace,53,NA,10.9,NA,pXRF,NA,3.7,1,14.3,1,81.8,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2818,O08782-d,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,147,"2815, 2816, 2817, 2818, 2819, 2820",Necklace,53,NA,10.9,NA,pXRF,NA,3.8,1,14.9,1,81,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2819,O08782-e,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,147,"2815, 2816, 2817, 2818, 2819, 2820",Necklace,53,NA,10.9,NA,pXRF,NA,4.2,1,14.4,1,81.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2820,O08782-f,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,147,"2815, 2816, 2817, 2818, 2819, 2820",Necklace,53,NA,10.9,NA,pXRF,NA,4.4,1,14.9,1,80.6,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2821,O08783-a,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,148,"2821, 2822, 2823",Necklace,32,NA,6.3,NA,pXRF,NA,6.5,1,16.5,1,76.9,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2822,O08783-b,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,148,"2821, 2822, 2823",Necklace,32,NA,6.3,NA,pXRF,NA,5.5,1,16.2,1,77.9,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2823,O08783-c,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,148,"2821, 2822, 2823",Necklace,32,NA,6.3,NA,pXRF,NA,5.3,1,16.5,1,78.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2824,O08785-a,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,149,"2824, 2825, 2826",Necklace,NA,NA,2.1,NA,pXRF,NA,22.5,1,14.2,1,63.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2825,O08785-b,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,149,"2824, 2825, 2826",Necklace,NA,NA,2.1,NA,pXRF,NA,24.6,1,9.1,1,66.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2826,O08785-c,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,149,"2824, 2825, 2826",Necklace,NA,NA,2.1,NA,pXRF,NA,4.8,1,15.6,1,79.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2827,O08786,Museo del Oro,Non-archaeological (municipality known),Surroundings of laguna Guatavita,Guatavita,Cundinamarca,Colombia,Muisca,149,O08781-O08786,Open site,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,20.7,NA,NA,pXRF,NA,24.4,1,17.8,1,57.8,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2829,O22693,Museo del Oro,Non-archaeological (locality known),Finca El Prado,La Palma,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nose adornment,N-shaped,NA,Hammered,NA,NA,NA,NA,48.65,NA,NA,pXRF,NA,0.1,1,17.7,1,82.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2830,O32770,Museo del Oro,Non-archaeological (locality known),Laguna Negra,La Uvita,Boyacá,Colombia,Muisca,150,O32770,Offering in cave,NA,NA,NA,NA,NA,NA,Pendant,Bird,NA,Lost-wax cast,NA,NA,NA,NA,31.5,NA,NA,pXRF,NA,99.8,1,NA,tr,NA,tr,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2833,O03693,Museo del Oro,Non-archaeological (locality known),Sumapaz,Pandí,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breastplate,Heart-shaped,NA,Hammered,NA,NA,NA,NA,18.75,NA,NA,pXRF,NA,54.4,1,7.4,1,37.7,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2834,O25847,Museo del Oro,Non-archaeological (locality known),Vda. Corrales,Pasca,Cundinamarca,Colombia,Late Muisca,82,O25838-O25847,NA,NA,NA,NA,Beta-159532,1210,40,Textile applique,NA,NA,Lost-wax cast,NA,NA,NA,NA,4.05,NA,NA,pXRF,NA,97.4,1,0.4,1,2,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2849,O09048,Museo del Oro,Non-archaeological (locality known),Laguna de Fúquene,Susa,Cundinamarca,Colombia,Muisca,154,O09048-O09091,NA,NA,NA,NA,NA,NA,NA,Ear adornment,NA,NA,Hammered,NA,NA,NA,NA,82.2,NA,NA,pXRF,NA,1.5,1,11.4,1,86.7,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2850,O09049,Museo del Oro,Non-archaeological (locality known),Laguna de Fúquene,Susa,Cundinamarca,Colombia,Muisca,154,O09048-O09091,NA,NA,NA,NA,NA,NA,NA,Ear adornment,NA,NA,Hammered,NA,NA,NA,NA,82,NA,NA,pXRF,NA,2,1,11.4,1,86.5,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2851,O09058,Museo del Oro,Non-archaeological (locality known),Laguna de Fúquene,Susa,Cundinamarca,Colombia,Muisca,154,O09048-O09091,NA,NA,NA,NA,NA,NA,NA,Ear adornment,NA,NA,Hammered,NA,NA,NA,NA,1.2,NA,NA,pXRF,NA,40.1,1,11.7,1,47.4,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2854,O07141,Museo del Oro,Non-archaeological (municipality known),La Fuente Grande,Tunja,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breastplate,Bird,NA,Lost-wax cast,NA,NA,NA,NA,31.5,NA,Bulk,pXRF,NA,31.1,1,9.4,1,59.3,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2855,O01607,Museo del Oro,Non-archaeological (locality known),Guayacundo,Ubaque,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nose adornment,Round section,NA,Hammered,NA,NA,NA,NA,0.87,NA,NA,pXRF,NA,2.6,1,22.9,1,73.3,1,1,1,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2856,O01926,Museo del Oro,Non-archaeological (locality known),Guayacundo,Ubaque,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Shell,NA,Lost-wax cast,NA,NA,NA,NA,5.52,NA,NA,pXRF,NA,9.2,1,13.8,1,76.1,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2857,O03907,Museo del Oro,Non-archaeological (locality known),Guayacundo,Ubaque,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,16.15,NA,NA,pXRF,NA,78.1,1,0.2,1,0.2,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2864,O01212,Museo del Oro,Non-archaeological (locality known),"Vda. Cubache, crg. Ibama",Yacopí,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nose adornment,N-shaped,NA,Hammered,NA,NA,NA,NA,79.22,NA,NA,pXRF,NA,0.1,1,16.6,1,83.2,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2865,O01367,Museo del Oro,Non-archaeological (locality known),"Vda. Cubache, crg. Ibama",Yacopí,Cundinamarca,Colombia,Muisca,158,"O01367, O01368",NA,NA,NA,NA,NA,NA,NA,Nose adornment,N-shaped,NA,Hammered,NA,NA,NA,NA,82.82,NA,NA,pXRF,NA,0.1,1,15,1,84.7,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2866,O01368,Museo del Oro,Non-archaeological (locality known),"Vda. Cubache, crg. Ibama",Yacopí,Cundinamarca,Colombia,Muisca,158,"O01367, O01368",NA,NA,NA,NA,NA,NA,NA,Nose adornment,N-shaped,NA,Hammered,NA,NA,NA,NA,71.62,NA,NA,pXRF,NA,0.1,1,13.9,1,85.7,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2867,O08315-j,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,21.5,1,12.4,1,65.9,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2868,O08315-k,Museo del Oro,Non-archaeological (locality known),Hacienda San José,Carmen de Carupa,Cundinamarca,Colombia,Muisca,144,O08307-O08317,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,144,"2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2867, 2868",Necklace,50,NA,19.2,NA,pXRF,NA,17.3,1,12.9,1,69.8,1,NA,NA,"Museo del Oro, Banco de la República, 2020; Vieri, 2023"
2870,O34222,Museo del Oro,Excavation,Tibanica,Soacha,Cundinamarca,Colombia,Late Muisca,162,NA,Burial - vertical shaft tomb,NA,NA,NA,NA,NA,NA,Pendant,Frog,NA,Lost-wax cast,NA,NA,NA,NA,4.348,NA,NA,pXRF,NA,35.1,1,8.4,1,56.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2021; Museo del Oro, Banco de la República, 2020"
2871,O34223,Museo del Oro,Excavation,Tibanica,Soacha,Cundinamarca,Colombia,Late Muisca,161,"M2834 Entierro 36, Individuo 2",Burial - vertical shaft tomb,NA,NA,NA,NA,NA,NA,Breastplate,NA,NA,Hammered?,NA,NA,NA,NA,17.2,NA,NA,pXRF,NA,39,1,6.3,1,54.7,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2021; Museo del Oro, Banco de la República, 2020"
2872,O34224,Museo del Oro,Excavation,Tibanica,Soacha,Cundinamarca,Colombia,Late Muisca,163,NA,Burial,NA,NA,NA,NA,NA,NA,Sheet,NA,NA,Hammered,NA,NA,NA,NA,0.119,NA,NA,pXRF,NA,NA,<0.1,14.4,1,85.6,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2021; Museo del Oro, Banco de la República, 2020"
